listing_url,OFFICE,FAMILY ROOM,DINING ROOM,DEN,REC,FOYER,2ND BEDROOM,BATHROOM,BATHROOMS,LIBRARY,EXERCISE,KITCHEN,LIVING ROOM,MASTER BEDROOM,STUDY,4TH BEDROOM,3RD BEDROOM,OTHER,LEGAL DESCRIPTION,5TH BEDROOM,SUNROOM,GREAT ROOM,LAUNDRY,SITTING,SOLARIUM,LOCKER,BEDROOM,BREAKFAST,MEDIA/ENT,UTILITY
https://toronto.listing.ca/399-nairn-ave.W4345353.htm#15-1l4,Lower LevelCeramic Floor,,"Main Level, 3.35m x 3.66mHardwood Floor",,"Lower Level, 3.66m x 4.88mTile Floor",,,,,,,Lower LevelCeramic Floor,"Main Level, 3.66m x 3.66mHardwood Floor",,,,,,,,,,Lower LevelCeramic Floor,,,,"Lower Level, 3.41m x 3.21m",,,
https://toronto.listing.ca/95-prince-arthur-ave-221.C4355908.htm#15-100,,,"Main Level, 7.30m x 3.45mLaminate, Combined W/Living",,,"Main Level, 2.65m x 1.40mLaminate, Mirrored Closet",,,4-piece on main level,,,"Main Level, 2.40m x 2.65mCeramic Floor, Breakfast Area","Main Level, 7.30m x 3.45mLaminate, Combined W/Dining","Main Level, 4.88m x 3.05mLaminate, W/I Closet",,,,,,,,,,,,,,,,
https://toronto.listing.ca/391-greer-rd.C4333028.htm#15-22b,,,"Main Level, 3.40m x 4.60mPicture Window, Hardwood Floor, Pot Lights",,"Lower Level, 4.60m x 10.40mBuilt-In Speakers, Heated Floor, B/I Shelves",,"Upper Level, 3.40m x 4.60mPicture Window, W/I Closet, 4 Pc Ensuite",,2-piece on main level6-piece on upper level4-piece on upper level4-piece on lower level,,,"Main Level, 4.60m x 6.20mQuartz Counter, Breakfast Bar, Hardwood Floor","Main Level, 3.80m x 3.80mHardwood Floor, Pot Lights, Gas Fireplace","Upper Level, 4.60m x 5.50mBuilt-In Speakers, W/I Closet, 6 Pc Ensuite",,"Upper Level, 4.10m x 5.00mPot Lights, W/I Closet, 4 Pc Ensuite","Upper Level, 3.80m x 4.00mHardwood Floor, W/I Closet, 4 Pc Ensuite",,,"Lower Level, 3.30m x 4.20mBroadloom, Above Grade Window, W/I Closet",,,"Lower Level, 2.40m x 4.30mPorcelain Floor, Heated Floor, Laundry Sink",,,,,"Main Level, 1.60m x 3.70mHardwood Floor, Picture Window, W/O To Deck",,
https://toronto.listing.ca/78-victoria-park-ave.E4365933.htm#15-21,,,"Main Level, 3.60m x 2.70mHardwood Floor, Open Concept","Bsmt Level, 4.20m x 2.10mLaminate","Bsmt Level, 6.20m x 5.90mLaminate, 3 Pc Bath",,"2nd Level, 3.50m x 3.00mHardwood Floor, Large Closet, Skylight",,2-piece on main level4-piece on 2nd level5-piece on 2nd level3-piece on bsmt level,,,"Main Level, 6.10m x 3.60mOpen Concept, Stainless Steel Appl, Centre Island","Main Level, 3.90m x 5.90mHardwood Floor, Open Concept, Fireplace","2nd Level, 3.60m x 5.70mHardwood Floor, Balcony, 5 Pc Bath",,"2nd Level, 4.00m x 3.20mHardwood Floor, Large Closet","2nd Level, 3.20m x 3.10mHardwood Floor, Large Closet",,,,,,,,,,,,,
https://toronto.listing.ca/23-hollywood-ave-2103.C4342517.htm#15-1pj,,,"Flat Level, 5.51m x 3.15mLaminate, Combined W/Living, W/O To Balcony",,,,"Flat Level, 3.00m x 2.75mLaminate, Closet, North View",,,,,"Flat Level, 2.50m x 2.20mCeramic Floor, Granite Counter, Stainless Steel Appl","Flat Level, 5.51m x 3.15mLaminate, Combined W/Dining, W/O To Balcony","Flat Level, 3.99m x 3.05mLaminate, Closet, W/O To Balcony",,,,,,,,,,,,,,,,
https://toronto.listing.ca/629-king-st-locker.C4284146.htm#15-2lj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/12-yonge-st-ph-2906.C4362282.htm#15-ga,,,"Main Level, 3.72m x 3.47mCrown Moulding, Halogen Lighting, Tile Floor","Main Level, 3.42m x 3.04mCrown Moulding, Tile Floor",,"Main LevelCloset, 3 Pc Bath","Main Level, 4.44m x 3.21mW/I Closet, 4 Pc Ensuite, W/O To Balcony",,,,,"Main Level, 6.90m x 3.45mCentre Island, Halogen Lighting, W/O To Balcony","Main Level, 3.72m x 3.41mOpen Concept, W/O To Balcony, Tile Floor","Main Level, 5.59m x 4.33mW/I Closet, 6 Pc Ensuite, W/O To Balcony",,,"Main Level, 3.96m x 2.91mMirrored Closet, Broadloom",,,,,,,,,,,,,
https://toronto.listing.ca/6-tyler-pl.W4354138.htm#15-14j,,"Bsmt Level, 7.57m x 4.50mPot Lights, Broadloom, Above Grade Window","Main Level, 3.90m x 3.00mHardwood Floor, Large Window, Combined W/Living",,,,"Main Level, 3.75m x 3.08mCloset Organizers, Hardwood Floor, O/Looks Backyard",,4-piece on main level3-piece on bsmt level,,,"Main Level, 3.75m x 2.80mGranite Counter, Stainless Steel Appl, W/O To Deck","Main Level, 4.70m x 4.15mHardwood Floor, Large Window, Combined W/Dining","Main Level, 4.12m x 3.60mCloset Organizers, Hardwood Floor, O/Looks Backyard",,"Bsmt Level, 3.77m x 2.72mLaminate, Large Closet, Above Grade Window","Main Level, 3.25m x 3.05mCloset Organizers, Hardwood Floor, Window",,,,,,"Bsmt Level, 2.63m x 2.25m",,,,,,,"Bsmt Level, 2.85m x 2.70m"
https://toronto.listing.ca/57-st-joseph-st-808.C4339908.htm#15-1tl,,,"Main Level, 4.04m x 3.68mCombined W/Living, Open Concept","Main Level, 1.96m x 1.78m",,,"Main Level, 2.72m x 2.24mEast View, Closet, Wood Floor",,,,,"Main Level, 4.04m x 3.68mOpen Concept, Stainless Steel Appl, Wood Floor","Main Level, 4.04m x 3.68mCombined W/Dining, Open Concept, W/O To Balcony","Main Level, 3.48m x 2.54mW/I Closet, Ensuite Bath, W/O To Balcony",,,"Main Level, 2.31m x 2.67mSouth View, Closet, Wood Floor",,,,,,,,,,,,,
https://toronto.listing.ca/81-lippincott-st.C4334921.htm#15-204,,,"Main Level, 4.98m x 3.56m",,,,"Upper Level, 3.19m x 3.72mLaminate, Closet",,,,,"Main Level, 3.62m x 5.56mCeramic Floor, Eat-In Kitchen","Main Level, 4.98m x 3.56mHardwood Floor","Upper Level, 3.19m x 4.47mLaminate, Closet",,,"Upper Level, 3.06m x 3.48mLaminate",,,,"Main Level, 3.62m x 4.10mHardwood Floor, W/O To Deck",,,,,,,,,
https://toronto.listing.ca/24-noble-st-111.W4363194.htm#15-ba,,,"Flat Level, 3.13m x 3.66mHardwood Floor, Open Concept, Combined W/Kitchen",,,,,"Flat Level, 1.86m x 2.59mGlass Doors, Tile Floor",3-piece on flat level,,,"Flat Level, 3.13m x 3.66mHardwood Floor, Granite Counter, Eat-In Kitchen","Flat Level, 2.84m x 3.66mHardwood Floor, Open Concept, Large Window","Flat LevelHardwood Floor, Open Concept, Double Closet",,,,,,,,,,,,,,,,
https://toronto.listing.ca/18-spring-garden-ave.C4159581.htm#15-2o0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/740-kennedy-rd-78.E4358888.htm#15-rl,,,"Ground Level, 2.80m x 2.21mLaminate, O/Looks Backyard",,Bsmt LevelTile Floor,,"2nd Level, 3.25m x 3.21mLaminate, Closet, Window",,4-piece on 2nd level2-piece on bsmt level,,,"Ground Level, 2.92m x 2.35mTile Floor, W/O To Deck","Ground Level, 4.41m x 3.70mLaminate, Large Window","2nd Level, 3.85m x 3.03mLaminate, Closet, Window",,,,,,,,,,,,,Bsmt Level2 Pc Bath,,,
https://toronto.listing.ca/2220-lakeshore-blvd-4501.W4359119.htm#15-r1,,,"Main Level, 9.84m x 9.84mCombined W/Living, Laminate, Window",,,,,,,,,"Main Level, 9.84m x 9.84mOpen Concept, Modern Kitchen, Stainless Steel Appl","Main Level, 11.48m x 9.84mCombined W/Dining, Picture Window, W/O To Balcony","Main Level, 10.82m x 8.86mLaminate, Large Closet, Picture Window",,,,,,,,,,,,,,,,
https://toronto.listing.ca/42-crescentwood-rd.E4344924.htm#15-1m0,,,"Main Level, 3.27m x 3.47mHardwood Floor, Combined W/Living, Fireplace",,"Bsmt Level, 4.49m x 7.11mHardwood Floor, Above Grade Window, 4 Pc Bath",,"2nd Level, 3.12m x 3.86mHardwood Floor, Closet, Overlook Water",,2-piece on main level6-piece on 2nd level4-piece on 2nd level4-piece on bsmt level,,,"Main Level, 3.24m x 3.76mHardwood Floor, Open Concept, Stainless Steel Appl","Main Level, 3.50m x 7.94mHardwood Floor, Combined W/Dining, W/O To Deck","2nd Level, 4.56m x 3.93mHardwood Floor, W/I Closet, 6 Pc Ensuite",,"2nd Level, 3.72m x 3.68mHardwood Floor, Closet, Overlook Water","2nd Level, 3.00m x 3.52mHardwood Floor, Closet, Large Window",,,,,,,,,,,,,
https://toronto.listing.ca/2315-sheppard-ave-40.W4359406.htm#15-n7,,,"Main Level, 4.45m x 3.35mCombined W/Living, Laminate, Open Concept",,,,,,,,,"Main Level, 3.35m x 2.44mGranite Counter, Breakfast Bar, Open Concept","Main Level, 4.45m x 3.35mCombined W/Dining, Laminate, W/O To Patio","Main Level, 3.20m x 3.17mSliding Doors, Laminate",,,,"Main Level, 4.91m x 1.96m",,,,,,,,,,,,
https://toronto.listing.ca/417-empress-ave.C4355631.htm#15-10h,,"Main Level, 5.30m x 4.39mGas Fireplace, Built-In Speakers, Hardwood Floor","Main Level, 4.57m x 4.26mHardwood Floor, Halogen Lighting, Crown Moulding",,"Bsmt Level, 11.60m x 4.60mGas Fireplace, Wet Bar, W/O To Yard",,"2nd Level, 4.67m x 3.78mSemi Ensuite, Hardwood Floor, Closet",,7-piece on 2nd level4-piece on 2nd level3-piece on 2nd level4-piece on bsmt level2-piece on main level,"Main Level, 3.05m x 3.05mPanelled, B/I Bookcase, Coffered Ceiling",,"Main Level, 4.57m x 4.26mGranite Counter, Stainless Steel Appl, Centre Island","Main Level, 4.87m x 4.57mGas Fireplace, Indirect Lights, Wainscoting","2nd Level, 7.36m x 4.44m7 Pc Ensuite, Gas Fireplace, Hidden Lights",,"2nd Level, 3.45m x 3.17m4 Pc Ensuite, Hardwood Floor, W/I Closet","2nd Level, 3.96m x 3.78mSemi Ensuite, Hardwood Floor, Window",,,"2nd Level, 4.14m x 3.35m4 Pc Ensuite, Hardwood Floor, W/I Closet",,,,,,,,"Main Level, 2.74m x 2.43mMarble Floor, W/O To Deck, Moulded Ceiling",,
https://toronto.listing.ca/27-rean-dr-ph703.C4352922.htm#15-16r,,,"Flat Level, 5.46m x 4.33mPorcelain Floor, Large Window, Combined W/Living",,,,"Flat Level, 3.03m x 2.95mLaminate, W/O To Balcony, Closet",,,,,"Flat Level, 5.46m x 4.33mPorcelain Floor, Stainless Steel Appl, Granite Counter","Flat Level, 5.46m x 4.33mPorcelain Floor, W/O To Balcony, Open Concept","Flat Level, 6.00m x 3.05mLaminate, 4 Pc Ensuite, W/I Closet",,,,,,,,,,,,,,,,
https://toronto.listing.ca/2603-bathurst-st-103.C4263361.htm#15-2mk,,,"Flat Level, 2.67m x 2.44mCombined W/Living, Hardwood Floor",,,,,,,,,"Flat Level, 2.74m x 2.51mWindow","Flat Level, 6.43m x 3.96mHardwood Floor, Combined W/Dining, North View",,,,,,,,,,,,,,"Flat Level, 3.96m x 3.66mHardwood Floor, North View",,,
https://toronto.listing.ca/51-tideswell-blvd.E4116084.htm#15-2o7,,"Ground Level, 4.86m x 3.19mHardwood Floor, W/O To Deck, Brick Fireplace","Ground Level, 3.68m x 3.35mHardwood Floor",,,,"2nd Level, 3.26m x 3.12mBroadloom, Closet",,,,,"Ground Level, 4.95m x 4.22mCeramic Floor, Eat-In Kitchen","Ground Level, 4.80m x 3.19mHardwood Floor, Pot Lights","2nd Level, 4.83m x 3.45mBroadloom, 4 Pc Ensuite, W/I Closet",,"2nd Level, 4.03m x 3.42mBroadloom, Closet","2nd Level, 4.25m x 3.13mBroadloom, Closet",,,,,,,,,,,,,
https://toronto.listing.ca/880-grandview-way-607.C4352247.htm#15-18t,,"Flat Level, 4.11m x 2.74mHardwood Floor, South View","Flat Level, 4.00m x 2.44mHardwood Floor, Combined W/Living, L-Shaped Room",,,,"Flat Level, 3.00m x 2.90mHardwood Floor, East View, Double Closet",,4-piece on flat level4-piece on flat level,,,"Flat Level, 2.59m x 2.47mCeramic Floor, Granite Counter, Backsplash","Flat Level, 6.10m x 3.35mHardwood Floor, Sw View","Flat Level, 4.50m x 3.12mHardwood Floor, 4 Pc Ensuite, W/I Closet",,,"Flat Level, 3.00m x 2.90mHardwood Floor, South View, Double Closet",,,,,,,,,,,"Flat Level, 2.59m x 1.59mCeramic Floor, West View, W/O To Balcony",,
https://toronto.listing.ca/3-glen-rush-blvd.C4311637.htm#15-2ev,,"Ground Level, 4.77m x 3.52mBroadloom, Panelled, B/I Shelves","Ground Level, 4.77m x 3.67mHardwood Floor, Formal Rm, Walk-Out",,"Bsmt Level, 9.46m x 5.86mLaminate, Panelled, Side Door","Ground Level, 2.11m x 1.83m","Ground Level, 3.79m x 3.36mBroadloom, Closet, 4 Pc Bath",,,,,"Ground Level, 3.67m x 2.93mModern Kitchen","Ground Level, 6.84m x 4.52mHardwood Floor, Moulded Ceiling, B/I Shelves","Ground Level, 5.25m x 4.71mBroadloom, W/W Closet, 3 Pc Ensuite",,"Bsmt Level, 7.62m x 3.78mLaminate, 2 Pc Bath","Ground Level, 3.67m x 3.64mBroadloom, Closet",,,,,,"Bsmt Level, 4.09m x 3.66m",,,,,"Ground Level, 3.67m x 2.45mFamily Size Kitchen",,
https://toronto.listing.ca/880-grandview-way-1605.C4364932.htm#15-4t,,,"Main Level, 5.85m x 3.20mHardwood Floor, Crown Moulding","Main Level, 2.74m x 2.56mLaminate",,,"Main Level, 3.65m x 3.01mBamboo Floor, Large Closet",,2-piece on main level4-piece on main level4-piece on main level,,,"Main Level, 3.13m x 2.45mCeramic Floor, Stainless Steel Sink, Eat-In Kitchen","Main Level, 7.34m x 3.35mHardwood Floor, W/O To Balcony, Crown Moulding","Main Level, 4.57m x 3.23mW/I Closet, Broadloom, Ensuite Bath",,,"Main Level, 4.11m x 2.83mBamboo Floor, W/I Closet",,,,,,,,,,,,,
https://toronto.listing.ca/64-roxborough-st.C4347431.htm#15-1hu,,,"Main Level, 4.95m x 4.01mFireplace, Hardwood Floor, Track Lights","2nd Level, 3.28m x 2.26mCloset, Broadloom",,"Main Level, 3.48m x 2.24mStaircase, Hardwood Floor, 3 Pc Bath",,,3-piece on main level4-piece on 2nd level4-piece on 3rd level4-piece on bsmt level,,,"3rd Level, 3.25m x 2.54m","3rd Level, 4.37m x 4.19mConcrete Counter, Wood Floor, W/O To Balcony",,,,,,,,,,,,,,"3rd Level, 3.89m x 2.90mCloset, Wood Floor, 4 Pc Bath",,,"Bsmt Level, 4.04m x 3.35m"
https://toronto.listing.ca/100-echo-pt-1607.E4358154.htm#15-tt,,,"Flat Level, 3.48m x 3.42mLaminate, Open Concept",,,"Flat Level, 3.28m x 2.35mLaminate, Double Closet",,,2-piece on flat level4-piece on flat level,,,"Flat Level, 4.04m x 2.23mRenovated, Double Sink, Eat-In Kitchen","Flat Level, 5.45m x 3.35mLaminate, Open Concept, W/O To Balcony","Flat Level, 5.56m x 3.24mLaminate, Picture Window, 2 Pc Ensuite",,,,,,,,,,,,,"Flat Level, 3.80m x 2.50mLaminate, Picture Window, Closet",,,
https://toronto.listing.ca/20-greenlaw-ave.W4361997.htm#15-id,,,"Main Level, 3.40m x 3.30mHardwood Floor",,,,"2nd Level, 4.57m x 2.45mParquet Floor, B/I Closet",,4-piece on 2nd level3-piece on bsmt level,,,"Main Level, 7.70m x 3.25mCeramic Floor, Updated, W/O To Yard","Main Level, 3.45m x 3.30mHardwood Floor","2nd Level, 4.70m x 3.25mParquet Floor, B/I Closet, West View",,,"2nd Level, 3.30m x 2.45mParquet Floor",,,,,,,,,,,,,
https://toronto.listing.ca/364-the-east-mall-rd-210b.W4356284.htm#15-z1,,,"Main Level, 3.10m x 3.25mCombined W/Living, Laminate",,,,"2nd Level, 4.03m x 2.70m","2nd Level, 5.30m x 3.17mCloset",4-piece on 2nd level2-piece on 2nd level2-piece on main level,,,"Main Level, 3.80m x 2.50m","Main Level, 5.20m x 3.35mSliding Doors, Walk-Out, Balcony",,,,"Main Level, 4.10m x 2.50mCloset",,,,,,,,,,,,,
https://toronto.listing.ca/22-strickland-ave.W4364801.htm#15-5f,,,"Main Level, 4.65m x 3.20mHardwood Floor, Open Concept",,,,"2nd Level, 3.12m x 2.92mHardwood Floor, Closet","2nd Level, 4.01m x 3.07mRenovated, Marble Floor, Separate Shower",,,,"Main Level, 4.11m x 3.30mRenovated, W/O To Yard, 2 Pc Bath","Main Level, 3.73m x 2.87mHardwood Floor, East View","2nd Level, 3.96m x 3.20mHardwood Floor, Closet, W/O To Deck",,,,,,,,,"Lower Level, 4.09m x 2.54m",,,,,,,
https://toronto.listing.ca/9-twin-circle-crt.C4347794.htm#15-1h6,"Main Level, 3.77m x 3.30mHardwood Floor","Main Level, 5.44m x 3.73mHardwood Floor, W/O To Yard","Main Level, 3.84m x 3.61mHardwood Floor, Pot Lights, Combined W/Living",,,,"Upper Level, 3.70m x 2.96mRenovated, Laminate, Closet",,5-piece on 2nd level4-piece on 2nd level3-piece on main level3-piece on bsmt level3-piece on bsmt level,,,"Main Level, 6.71m x 3.35mRenovated, Granite Counter, Backsplash","Bsmt Level, 4.24m x 3.73mRenovated, Laminate, Pot Lights","Upper Level, 5.41m x 3.90mRenovated, W/I Closet, Ensuite Bath",,"Upper Level, 3.55m x 2.80mRenovated, Laminate","Upper Level, 3.98m x 2.95mRenovated, Laminate, Closet",,,,,,,,,,"Bsmt Level, 3.39m x 3.20mRenovated, Laminate",,,
https://toronto.listing.ca/15-grenville-st-ph03.C4352901.htm#15-16f,,,"Main Level, 4.27m x 3.66mCombined W/Kitchen, Window Flr To Ceil, W/O To Balcony","Main Level, 0.80m x 2.44mCombined W/Kitchen",,"Main Level, 2.44m x 1.22mCloset, Combined W/Laundry","Main Level, 2.74m x 3.00mWindow Flr To Ceil, West View","Main Level, 1.52m x 2.44m3 Pc Ensuite",4-piece on main level3-piece on main level,,,"Main Level, 4.27m x 3.66mModern Kitchen, Window Flr To Ceil, Sw View","Main Level, 3.35m x 3.00mO/Looks Dining, Window Flr To Ceil, Sw View","Main Level, 3.35m x 3.00m3 Pc Ensuite, Window Flr To Ceil, West View",,,,,,,,,,,,,,,,
https://toronto.listing.ca/5-flempton-cres.E4346610.htm#15-1je,,"Ground Level, 2.62m x 3.04mHardwood Floor, Closet, W/O To Deck","Ground Level, 2.40m x 3.24mHardwood Floor, Window, Combined W/Living",,"Bsmt Level, 5.26m x 4.15mLaminate, Pot Lights, Combined W/Kitchen",,"2nd Level, 3.52m x 3.90mLaminate, Closet, Window",,,,,"Bsmt Level, 2.50m x 3.10m","Ground Level, 4.66m x 3.24mHardwood Floor, Window, Combined W/Dining",,,"2nd Level, 3.52m x 3.90mLaminate, Closet, Window","2nd Level, 2.86m x 3.50mLaminate, Closet, Window",,,,,,,,,,"Bsmt Level, 3.20m x 2.40mLaminate, Combined W/Rec, Window",,,
https://toronto.listing.ca/232-rose-park-dr.C4349075.htm#15-la,,"Main Level, 8.28m x 5.84mHardwood Floor, Fireplace, W/O To Garden","Main Level, 7.62m x 3.71mHardwood Floor, Open Concept, Built-In Speakers",,,,"2nd Level, 3.68m x 3.58mHardwood Floor, 4 Pc Bath, Double Closet",,,,,"Main Level, 7.49m x 3.02mOpen Concept, Centre Island, Breakfast Area","Main Level, 7.62m x 3.71mHardwood Floor, Combined W/Dining, Open Concept","2nd Level, 5.13m x 4.83m6 Pc Ensuite, W/I Closet, Vaulted Ceiling","Main Level, 4.88m x 3.68mHardwood Floor, B/I Bookcase, South View","2nd Level, 3.71m x 3.28mHardwood Floor, Double Closet, Casement Windows","2nd Level, 3.68m x 3.58mHardwood Floor, Double Closet, Casement Windows",,,"3rd Level, 4.83m x 3.91mHardwood Floor, 3 Pc Bath, Casement Windows",,,,,,,"Bsmt Level, 7.16m x 3.48mHardwood Floor, Window, Built-In Speakers",,,
https://toronto.listing.ca/2119-lake-shore-blvd-607.W4362363.htm#15-gd,,,"Flat LevelHardwood Floor, Combined W/Living","Flat Level, 2.64m x 2.26mHardwood Floor, French Doors",,,,,,,,"Flat Level, 3.31m x 3.26mTile Floor, Granite Counter, Renovated","Flat Level, 6.71m x 6.21mHardwood Floor, W/O To Balcony","Flat Level, 5.42m x 3.13mHardwood Floor, Ensuite Bath, W/O To Balcony",,,,"Flat Level, 13.00m x 1.80mOverlook Water, O/Looks Park",,,,,,,,,"Flat Level, 5.59m x 2.98mHardwood Floor, Double Closet, W/O To Balcony",,,
https://toronto.listing.ca/449-ruth-ave.C4287763.htm#15-2le,,,Main Level,,,,Main Level,,4-piece on main level3-piece on lower level3-piece on lower level,,,Lower Level,Lower Level,Main Level,,,Main Level,,,,,,,,,,Lower Level,,,
https://toronto.listing.ca/5793-yonge-st-311.C4343413.htm#15-1oa,,,"Flat Level, 5.18m x 3.05mHardwood Floor, Combined W/Living",,,,,,4-piece on main level,,,"Flat Level, 2.36m x 2.26mGranite Counter, Modern Kitchen, Tile Floor","Flat Level, 5.18m x 3.05mHardwood Floor, Combined W/Dining, Balcony","Flat Level, 3.80m x 2.00mHardwood Floor, Large Closet",,,,,,,,,,,,,,,,
https://toronto.listing.ca/62-bledlow-manor-dr.E4359765.htm#15-pj,,,"Main Level, 6.27m x 3.07mHardwood Floor, O/Looks Backyard, Combined W/Living","Main Level, 3.32m x 2.73mHardwood Floor, Large Window, Closet","Bsmt Level, 7.53m x 3.16mGas Fireplace, Laminate, Window",,"2nd Level, 3.53m x 3.79mCloset, Window, Broadloom",,4-piece on 2nd level3-piece on 2nd level2-piece on main level,,,"Main Level, 5.12m x 2.31mEat-In Kitchen, W/O To Pool, Renovated","Main Level, 6.27m x 3.38mHardwood Floor, Large Window, Combined W/Dining","2nd Level, 3.92m x 3.59mHis/Hers Closets, 3 Pc Ensuite, Broadloom",,"2nd Level, 4.11m x 2.84mHardwood Floor, Window, Closet","2nd Level, 3.36m x 3.86mBroadloom, Closet, Window",,,,,,"Bsmt Level, 7.53m x 4.98m",,,,,,,
https://toronto.listing.ca/825-church-st.C4284834.htm#15-2ju,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/39-ledbury-st.C4345097.htm#15-1lu,,"Main Level, 6.03m x 4.65mGas Fireplace, O/Looks Backyard","2nd Level, 4.41m x 4.93mBuilt-In Speakers, Moulded Ceiling, Combined W/Br",,"Bsmt Level, 9.08m x 4.44mHeated Floor, Pot Lights, Porcelain Floor",,"2nd Level, 4.38m x 4.09mDouble Closet, Closet Organizers, Semi Ensuite",,5-piece on 2nd level4-piece on 2nd level2-piece on main level3-piece on lower level,,,"Main Level, 3.33m x 4.59mCombined W/Family, Centre Island, W/O To Deck","Main Level, 5.46m x 4.09mCombined W/Dining, Large Window, Recessed Lights","2nd Level, 5.54m x 4.61mLarge Window, W/I Closet, Ensuite Bath",,"2nd Level, 3.65m x 3.50mW/I Closet, 4 Pc Ensuite, Large Window","2nd Level, 3.65m x 3.94mDouble Closet, Closet Organizers, Large Window",,,,,"Bsmt Level, 3.51m x 3.80mHeated Floor","Bsmt Level, 3.00m x 2.80mCustom Counter",,,,,,,
https://toronto.listing.ca/2-cudham-dr.E4345237.htm#15-1lc,,"Lower Level, 7.92m x 3.38mFireplace, Broadloom, W/O To Yard","Main Level, 2.86m x 3.73mHardwood Floor",,"Bsmt Level, 5.78m x 8.14mOpen Concept, B/I Bar, Stucco Ceiling",,"Upper Level, 3.22m x 2.81mCloset, Hardwood Floor",,4-piece on 2nd level4-piece on 2nd level2-piece on main level,,,"Main Level, 4.80m x 3.82mEat-In Kitchen, O/Looks Backyard, Pantry","Main Level, 5.26m x 3.73mHardwood Floor, Bay Window, O/Looks Frontyard","Upper Level, 3.77m x 4.91m4 Pc Ensuite, W/I Closet, Hardwood Floor",,"Lower Level, 3.25m x 3.06mHardwood Floor, Closet","Upper Level, 3.24m x 3.38mCloset, Hardwood Floor",,,,,,,,,,,,,
https://toronto.listing.ca/10-tangreen-crt-1703.C4335996.htm#15-1yr,,,"Flat Level, 8.40m x 3.30mCombined W/Living, Broadloom",,,,"Flat Level, 3.65m x 3.03mLarge Closet",,4-piece on flat level2-piece on flat level,,,"Flat Level, 3.35m x 2.75mCeramic Floor, Ceramic Back Splash, Eat-In Kitchen","Flat Level, 8.40m x 3.30mCombined W/Dining, Broadloom, W/O To Balcony","Flat Level, 3.78m x 3.05m2 Pc Ensuite, W/I Closet, Broadloom",,,,,,,,,,,,,,,,
https://toronto.listing.ca/69-cowan-ave.W4318157.htm#15-2c3,"2nd Level, 2.77m x 1.70mWindow Flr To Ceil, Pot Lights, Hardwood Floor",,"Main Level, 6.74m x 4.50mCombined W/Living, Open Concept, Hardwood Floor",,,,"2nd Level, 4.45m x 3.10mBay Window, Pot Lights, Hardwood Floor",,3-piece on 3rd level4-piece on 2nd level3-piece on bsmt level,,,"Main Level, 4.50m x 3.10mBreakfast Bar, Open Concept, W/O To Deck","Main Level, 6.74m x 4.50mCombined W/Dining, Marble Fireplace, Pot Lights","3rd Level, 4.50m x 4.20m4 Pc Ensuite, W/O To Sundeck, Hardwood Floor",,,"2nd Level, 3.01m x 2.40mWindow, Closet, Hardwood Floor",,,,"Main Level, 2.71m x 1.70mWindow Flr To Ceil, W/O To Deck, Hardwood Floor",,Lower Level,,,,,,"Lower LevelPot Lights, W/O To Yard, Hardwood Floor",
