listing_url,listing_price,listing_date,address,dwelling_type,comparable_sold_price_1,comparable_list_price_1,comparable_sold_date_1,comparable_sold_price_2,comparable_list_price_2,comparable_sold_date_2,comparable_sold_price_3,comparable_list_price_3,comparable_sold_date_3,comparable_sold_price_4,comparable_list_price_4,comparable_sold_date_4,comparable_sold_price_5,comparable_list_price_5,comparable_sold_date_5,listing_features,listing_description,listing_extras
https://toronto.listing.ca/65-east-liberty-st-1602.C4339815.htm#15-1tu,"$629,000",02/24/2019,"65 East Liberty St 1602, Niagara, Toronto M6K3R2","Apartment, Condo Apartment4 Rooms Total, 1 Kitchen1 Parking Space","$540,000","$559,000",11/29/2018,"$500,000","$509,900",11/15/2018,"$550,000","$539,000",08/13/2018,"$555,000","$500,000",01/29/2019,"$588,000","$599,900",01/28/2019,"[u'Clear View, Lake/PondNone BasementBrick, Concrete Exterior']","[u'One Bedroom Corner Unit At South East, Facing The Lake W/View To Cn Tower. Laminated Floor Throughout. Granite And Marble Counter Tops, Stainless Steel Appliances, One Parking And One Locker Included. Fitness Club And Wellness Centre. Steps To Cne, Restaurants, Supermarket, Shops, Ttc. A Vibrant Young Community With Awesome Amenities Including Indoor Pool,Screen Golf, Theatre,Bowling, Billard,Guest Suites,Rooftop Deck/Garden,Gym,Party Rm,Concierge,Etc,']","[u'Stainless Steel Appliances: Fridges, Stove, Dishwasher, B/I Microwave, Front Load Washer & Dryer, All Existing Window Coverings, All Existing Light Fixtures. A Bright And Spacious One Br Unit In The King West Condominium Built In 2012.']"
https://toronto.listing.ca/160-vanderhoof-ave-808.C4335369.htm#15-1zu,"$458,000",02/24/2019,"160 Vanderhoof Ave 808, Thorncliffe Park, Toronto M4G0B7","Apartment, Condo Apartment4 Rooms Total, 1 Kitchen1 Parking Space","$465,000","$499,900",05/03/2018,"$418,000","$399,000",04/02/2018,"$347,000","$349,000",03/14/2018,"$457,000","$479,900",11/22/2018,"$335,000","$339,900",11/19/2018,"[u'Clear View, Public Transit, Ravine, SchoolNone BasementConcrete Exterior']","[u'Scenic Phase 3 Condo, Fabulous 1 Bedroom Unit With Beautiful Unobstructed South View, Overlooking Park, Cn Tower And Downtown. Upgraded Kitchen Cabinets, Undermount Sink, Granite Countertops. Ttc At Front, Close To Shopping Plaza, Highway 404 And All Amenities. Aaa Tenant, No Pets, No Smoking.']","[u'Stainless Steel Fridge, Stove, B/I Dishwasher, Range Hood, Stacked Washer/Dryer, Window Coverings, Light Fixtures, Parking And Locker Included.']"
https://toronto.listing.ca/8-hillavon-dr.W4364437.htm#15-7x,"$1,828,000",02/24/2019,"8 Hillavon Dr, Princess-Rosethorn, Toronto M9B2P5","Sidesplit 4, Detached House11 Rooms Total, 1 Kitchen4 Parking Spaces","$1,550,000","$1,498,000",04/17/2018,"$2,230,000","$1,998,000",03/27/2018,"$1,926,000","$1,877,000",09/16/2018,"$3,175,000","$3,275,000",03/12/2018,"$1,050,000","$899,900",04/30/2018,"[u'Crawl Space, Finished BasementAlum Siding, Brick Exterior']","[u'Gorgeous Ravine Lot On A Unique Private Court. A Rare Opportunity In Etobicoke. Beautiful Open Concept Main Floor With A Grand Kitchen Island As A Centre Piece And Hardwood Throughout. Family Room Is Complete With A Fireplace And Walks Out To Backyard. Enjoy Amazing Long Views In A Private Yard Backing On The Ravine, Steps Away From Walking And Bike Paths. Master Has 4Pc Ensuite With His And Hers Wardrobes. 3 Fireplaces. Newly Renovated 5 Pc. Guest Bathroom']","[u'Stainless Steel Fridge, Stove, B/I Dishwasher, B/I Microwave, Washer And Dryer.']"
https://toronto.listing.ca/139-merton-st-1039.C4327707.htm#15-27i,"$649,800",02/24/2019,"139 Merton St 1039, Mount Pleasant West, Toronto M4S3G7","2-Storey, Condo Apartment5 Rooms Total, 1 Kitchen0 Parking Space","$667,875","$599,000",09/18/2018,"$538,000","$538,000",01/31/2019,"$620,000","$589,000",01/27/2019,"$635,000","$639,900",01/25/2019,"$585,000","$539,900",03/28/2018,"[u'Clear ViewNone BasementBrick, Concrete Exterior']","[u'Unbelievable South View (No Obstruction), Paradise. Unique Loft Style Suite Overlooking Kay Gardner Belt Line. Large Balcony. Bright Large Master Bedroom. Spacious Large Den With Wall To Wall Closet. Beautiful Laminated Floors Throughout. Newer Hardwood Staircase. Newer Renovated Kitchen Withgranite Countertop, Stainless Steel Appliances, Open Concept.*Beautiful Renovated And Updated. Low Maintenance Includes Utilities. Magnificent View All The Way To The Cn Tower.']","[u'Stainless Steel Refrigerator, Stainless Steel Stove, Stainless Steel B/I Dishwasher, Stainless Steel Microwave Oven With Exhaust Hood. Washer & Dryer. Electric Window Shades, All Light Fixtures, Panoramic South View. 2 Lockers ,Stunning 17 Ft Ceiling In Lr. New Paint. Aaa.  Location.']"
https://toronto.listing.ca/8-castle-green-cres.W4358481.htm#15-dg,"$976,800",02/24/2019,"8 Castle Green Cres, Kingsview Village-The Westway, Toronto M9R1N6","Sidesplit 3, Detached House8 + 1 Rooms Total, 1 Kitchen2 Parking Spaces","$915,000","$949,000",10/04/2018,"$855,000","$899,000",05/03/2018,"$915,000","$999,999",07/16/2018,"$895,000","$899,000",10/14/2018,"$820,000","$869,000",06/19/2018,"[u'Hospital, Park, Public Transit, SchoolFinished BasementBrick Exterior']","[u'Great Investment Property And Opportunity.Located In The Gorgeous Westway Community, This Remarkable Move-In Four-Bedroom  Sidesplit Home Is Settled On The Quiet  Street,Transportation, Schools ,Quick Access To All Major Hwys. Steps To Humber River Park! Well Maintained Home, Upper And Lower Level Laundry , Spacious With Lots Of Windows,Finished Basement , Guest Sweet With W/O To The Backyard And 3Pc Ensuite,New Breaker Panel.']","[u'All Appliances, 2 Washer & Dryer, All Electrical Light Fixtures, All Existing Window Coverings.']"
https://toronto.listing.ca/145-evelyn-ave.W4363852.htm#15-af,"$1,485,000",02/24/2019,"145 Evelyn Ave, Runnymede-Bloor West Village, Toronto M6P2Z6","2 1/2 Storey, Detached House11 + 5 Rooms Total, 1 Kitchen0 Parking Space","$1,928,880","$1,748,000",01/28/2019,"$1,525,000","$1,575,000",09/06/2018,"$2,050,000","$1,799,000",05/15/2018,"$1,530,000","$1,599,000",09/03/2018,"$1,900,000","$1,949,000",06/30/2018,[u'Finished BasementBrick Exterior'],"[u'Charming 2 1/2 Storey Home On Desirable Tree-Lined Street In Bloor West/High Park! Generous Layout & Traditional Architectural Details Intact Thruout - An Ideal Opportunity To Update & Customize For Your Family! Warm Wood Trim & Mldngs, Original Hrdwd Flrs, Stned Glass, Frnch Drs. Excellent Location & Deep 31 X 150 Lot Overlooking Ravina Park - Just Steps To Great Schools + Annette Community Rec Centre.']","[u'Walking Distance To Bwv & Junction Shopping, High Park & Ttc! Include: Fridge, 2 Stoves, Electrical Lighting Fixtures. Exclude: Dining Room Light Fixture.']"
https://toronto.listing.ca/31-coneflower-cres-42.C4339966.htm#15-1tt,"$719,900",02/24/2019,"31 Coneflower Cres 42, Westminster-Branson, Toronto M2R0A4","3-Storey, Condo Townhouse7 Rooms Total, 1 Kitchen2 Parking Spaces","$695,000","$698,800",10/05/2018,"$750,000","$608,800",07/14/2018,"$688,000","$687,000",09/12/2018,"$670,000","$678,800",09/06/2018,"$617,500","$639,999",05/31/2018,"[u'Library, Park, Place Of Worship, Public Transit, Ravine, SchoolFull BasementBrick Exterior']","[u""Gorgeous 3 Year Old Townhouse In The Heart Of North York! Features Open Concept Main Floor W/9' Ceilings. Modern Kitchen W/Granite Counter, Backsplash, Upgraded Stainless Steel Appliances. Smooth Ceilings Throughout Entire Home. 3 Spacious Bedrooms Incl. Master With A 4 Piece Ensuite & W/I Closet. Premium Lot Overlooking Ravine, Steps To Popular C. Ross Lord Park, Walking Trails, Playground & Close To Shops. Beautifully Finished! Comes W/2 Parking Spots!""]","[u'Stainless Steel Appliances: Fridge, Stove, B/I Dishwasher, B/I Microwave. Washer, Dryer, All Lights Fixtures, All Window Coverings, Gas Line For Bbq.']"
https://toronto.listing.ca/3091-dufferin-st-712.W4344943.htm#15-1lo,"$424,900",02/24/2019,"3091 Dufferin St 712, Yorkdale-Glen Park, Toronto M6A2S7","Apartment, Condo Apartment4 Rooms Total, 1 Kitchen0 Parking Space","$368,800","$368,800",11/07/2018,"$445,000","$448,650",01/26/2019,"$395,000","$399,000",01/25/2019,"$410,000","$428,000",01/07/2019,"$396,000","$398,000",01/04/2019,"[u'None BasementBrick, Concrete Exterior']","[u""Palazzo Final Building In Treviso.  Lanterra Saved The Best 'Till Last With This Fully Loaded Residence Which Incl Pet Spa, Games Rm, Theatre Rm Bar Lounge, Roof Top Pool & Hot Tub. You'll Be Proud To Own In This Beautifully Finished Bldg..   Minutes To Yorkdale & Subway.  24 Hr. Concierge. Never Lived In Just Finished. All Suites With Upgraded Extras.  Parking Available For $18,000. Building Is Occupying""]","[u'Stainless Steel Fridge, Stove, Dishwasher, White Washer/Dryer, Locker.  Massa Floor Plan - 508 Sq Ft 1-Bedroom. Treviso Iii Sales Office-Suite 240. Saturday, Sunday 12-5 - Mon To Wed 12-6. Closed Thur & Friday.Furnished Model Suites To View.']"
https://toronto.listing.ca/88-ashbourne-dr.W4365051.htm#15-5i,"$1,000,000",02/24/2019,"88 Ashbourne Dr, Islington-City Centre West, Toronto M9B4H5","1 1/2 Storey, Detached House6 + 2 Rooms Total, 1 + 1 Kitchens2 Parking Spaces","$860,000","$869,900",03/07/2018,"$1,131,000","$1,089,000",06/08/2018,"$850,000","$929,900",12/18/2018,"$1,200,000","$1,289,000",12/21/2018,"$950,000","$949,000",10/16/2018,"[u'Park, Public Transit, SchoolApartment BasementBrick Exterior']","[u'Amazing Opportunity! 1 1/2 Storey Home Located In A Highly Desirable Area, Sitting On A Huge Corner Lot With No Neighbours At The Back. 5 Minutes From Kipling Subway And Go Station, Shopping, Parks, Schools And More. Ideal For A Family That Wants To Be In This Prime Location Or Contractors And Builders.']",[u'Furnace And Water Tank Rental.']
https://toronto.listing.ca/1110-briar-hill-ave-e-310.W4347318.htm#15-1i2,"$670,000",02/24/2019,"1110 Briar Hill Ave E-310, Briar Hill-Belgravia, Toronto M6B0A9","2-Storey, Condo Townhouse5 Rooms Total, 1 Kitchen1 Parking Space","$650,000","$640,000",05/25/2018,"$535,000","$498,000",12/17/2018,"$568,000","$590,000",08/03/2018,"$402,500","$415,000",10/17/2018,"$370,000","$375,000",08/08/2018,[u'None BasementConcrete Exterior'],"[u'Luxurious Living In Midtown At Reasonable Price! Brand New, Never Lived In, Sun Drenched Townhome By Madison Homes! Move In April 9! 1048 Sq Ft Of Living Space Consists Of Open Space Modern Kitchen/Living Combo To Entertain Your Friends And Family During Winter Season, Two Bedrooms (Master W/Upgraded Semi Ensuite) On 2Nd Level & Roof Top Terrace For Your Summer Enjoyment! Two Full Bathrooms!']","[u'Stainless Steel Fridge, Stove, D/Washer; Washer/Dryer. Reclaimed Wood Looking Floor On Main. Maintenance Is Approximate. Granite Counters, Iron Pickets, No Carpets Home.']"
https://toronto.listing.ca/68-abell-st-1117.C4362166.htm#15-fz,"$585,000",02/24/2019,"68 Abell St #1117, Little Portugal, Toronto M6J0B1","Apartment, Condo Apartment4 Rooms Total, 1 Kitchen1 Parking Space","$675,000","$499,000",11/13/2018,"$620,000","$620,000",08/29/2018,"$488,000","$499,000",08/08/2018,"$555,000","$569,900",07/27/2018,"$565,900","$569,900",05/30/2018,"[u'Arts Centre, Clear View, Park, Public TransitNone BasementConcrete Exterior']","[u'Attention : Great Property For Investment Or Live In Highly Desirable Area In The Heart Of Queen West Just Steps Away From Trinity Bellwoods/Ossington With Shopping, Restaurants, Public Transit, Starbucks & The Drake Hotel. Offers 2 Bedrooms & 2 Bathrooms, Unobstructed City North View, With A Parking, A Locker And Balcony!!! Never Leased, Owner Lived And Well Cared Unit With A Beautiful Custom Master Bedroom Door!!']","[u""Stove, Stainless Steel Fridge, Built-In Dishwasher, Built-In Microwave, Washer And Dryer, Elf's, 1 Parking Space And 1 Locker.""]"
https://toronto.listing.ca/20-burkebrook-pl.C4331412.htm#15-24n,"$40,000",02/24/2019,"20 Burkebrook Pl, Bridle Path-Sunnybrook-York Mills, Toronto M4G0A1",Parking Space1 Parking Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'\n\n\n02/24/2019\nFOR SALE\n$40,000\n\n\nRequest Sold History\n']",,
https://toronto.listing.ca/401-the-west-way.W4341347.htm#15-1rk,"$789,900",02/24/2019,"401 The West Way, Willowridge-Martingrove-Richview, Toronto M9R3R4","3-Storey, Freehold Townhouse10 Rooms Total, 1 Kitchen1 Parking Space","$790,000","$790,000",01/07/2019,"$755,000","$769,900",04/30/2018,"$950,000","$965,000",09/17/2018,"$614,000","$620,000",08/21/2018,"$900,000","$919,990",11/11/2018,[u'None BasementOther Exterior'],"[u""3 Story*** Luxury Freehold Townhouse*** 4 Bedrooms With Tarion Warranty Incl.: Tandem Car Garage, Two Terraces, 9' Ceilings, Hdwd Floors, Foyer, Breakfast Bar, Professional Landscaping, Extended Height Upper Cabinets, Private Balcony In Master, Master En Suite W. Freestanding Tub, Within Minutes Drive To The Toronto Airport, The Toronto Congress Center,Close To School, Parks And Shopping Center, Ttc. Tim Horton Plaza""]","[u'Stainless Steel Fridge,Stove,Dishwasher And Micro Hood,Laundry With Stackable Washer And Dryer .']"
https://toronto.listing.ca/3-almayo-cres.W4330304.htm#15-1xw,"$829,000",02/24/2019,"3 Almayo Cres, Mount Olive-Silverstone-Jamestown, Toronto M9V2L3","Bungalow, Detached House6 Rooms Total, 1 + 1 Kitchens2 Parking Spaces","$788,500","$819,000",09/25/2018,"$700,000","$727,900",03/14/2018,"$720,000","$749,900",01/25/2019,"$721,000","$649,900",09/05/2018,"$711,000","$679,900",08/27/2018,"[u'Finished, Sep Entrance BasementBrick Exterior']","[u'Beautiful Detached Bungalow With 3 Bed Rooms And  Finished Basement With 2 Bed Rooms, Separate Entrance, Central Vacuum, Nice Upgraded Kitchen With Back Splash, Beautifully Landscaped Huge Backyard With Sprinklers ,Fruit Trees,Garage Opener,2 Shed In Backyard,Big Cold Room, Some Furniture Negotiable, Close To Ttc Schools And Shopping Plaza,']","[u'2 Fridge, 2 Stoves, Dishwasher, 2 Washers, 2 Dryers, Garage Door Opener. 2 Hour Notice For Showing.No Lock Box On Property.']"
https://toronto.listing.ca/1555-finch-ave-408.C4358447.htm#15-st,"$668,000",02/24/2019,"1555 Finch Ave 408, Don Valley Village, Toronto M2J4X9","Apartment, Condo Apartment6 Rooms Total, 1 Kitchen2 Parking Spaces","$845,000","$859,800",12/12/2018,"$680,000","$649,000",05/16/2018,"$660,000","$639,000",05/11/2018,"$650,200","$599,900",02/28/2018,"$1,710,000","$1,795,000",09/07/2018,"[u'Hospital, Library, Park, Place Of Worship, Public Transit, SchoolNone BasementConcrete Exterior']","[u'Luxuriously Updated And Spacious Corner Unit In Prestigious Skymark Ii. Gorgeous Brand New Kitchen Including Island W Seating, Open Concept Layout Perfect For Entertaining. Functional Split Floorplan, Both Bedrooms W Renovated Ensuite Bath. Extra Large Separate Family Room W Storage. Amenities Include Indoor/Outdoor Pool, Gym, Squash Court, 24Hr Security, Etc. Condo Fees Cover All Utilities And Rogers Digital Vip Package. Minutes To Highway, Transit, School & Shops.']","[u'Fridge, Stainless Steel Stove, Stainless Steel Dishwasher, Washer & Dryer, All Existing Window Coverings, All Existing Electrical Lighting Fixtures. Exclude Freezer In Storage & Microwave. 2 Parking Spots! Over 1700 Square Feet, See Floor Plan Attached. Move In Ready! ']"
https://toronto.listing.ca/497-mcroberts-ave.W4334564.htm#15-20h,"$799,900",02/24/2019,"497 Mcroberts Ave, Caledonia-Fairbank, Toronto M6E4R3","Bungalow, Detached House4 + 4 Rooms Total, 1 + 1 Kitchens4 Parking Spaces","$675,000","$739,000",01/30/2019,"$680,000","$599,900",10/17/2018,"$729,325","$749,000",08/16/2018,"$700,000","$749,000",07/13/2018,"$650,000","$549,000",03/05/2018,"[u'Fenced YardFinished, Sep Entrance BasementBrick Exterior']","[u'Fabulous Starter Home. Solid Brick Bungalow. Deep Lot. Quiet Street. Attractive Price. Finished Basement Withkitchen, Separate Entrance. Fenced Yard With New Sod Perfect For Kids/Pets. Close To Ttc, Parks And Schools. Concrete Drive. Possible 4-Car Parking. Investor: Potential 2-Unit Rental Income. Numerous New Homes On Street At Approx. $1.5M. Builder: Building Permit And Architect Drawings For 2775 Sq. Ft. 3 Bedroom Home With Purchase. Quick Closing Possible.']","[u""Stove; 2 Fridges; Washer; Dryer; New 10'X14' Storage Shed. Hotwater Tank Rental: $17.35/Mo.""]"
https://toronto.listing.ca/3-navy-wharf-crt-1007.C4359837.htm#15-ne,"$778,000",02/24/2019,"3 Navy Wharf Crt 1007, Waterfront Communities C1, Toronto M5V3V1","Apartment, Condo Apartment6 Rooms Total, 1 Kitchen1 Parking Space","$870,000","$765,000",01/18/2019,"$782,000","$799,999",11/06/2018,"$883,000","$888,000",10/12/2018,"$807,000","$787,000",07/03/2018,"$757,000","$749,900",01/28/2019,[u'None BasementConcrete Exterior'],"[u'Steps To Ttc, Union Station, Financial And Entertainment Districts, Restaurants. Highway Accessible And Minutes From Rogers Centre. Open Concept W/Split Floor Plan 2 Bedrooms+2 Full Washrooms + Separate Den Perfect For An Office/Study + Parking + 2 Lockers. Floor-To-Ceiling Windows. Hardwood Floors. 30,000Sq Ft Superclub With Indoor Pool, Gym, Running Track, Bowling, Squash, Etc. Maintenance Fees Include All Utilities.']","[u""Fridge, Stove, Washer, Dryer, B/I Microwave Oven & Dishwasher, All Elf's & Window Coverings, 1 Parking (Level C #177) And 2 Lockers (Level C #259 & 260).""]"
https://toronto.listing.ca/15-mcmurrich-st-201.C4341811.htm#15-1qd,"$875,000",02/24/2019,"15 Mcmurrich St 201, Annex, Toronto M5R3M6","Apartment, Condo Apartment5 Rooms Total, 1 Kitchen1 Parking Space","$1,025,000","$1,025,000",07/05/2018,"$1,380,000","$1,389,000",05/24/2018,"$1,250,000","$1,298,500",01/29/2019,"$1,065,000","$1,080,000",06/20/2018,"$805,000","$805,000",12/09/2018,[u'None BasementBrick Exterior'],"[u'Prime Downtown Location In Quiet, Established Condo In Yorkville. Spacious! 2 Bedroom W/House Sized Rooms, No Need To Scale Down Furniture. Renovate To Suit Your Taste. An Exclusive Condo W/A High Ratio Of Owner Occupants. Access To Serene Courtyard On 2Nd Floor Podium. Walk Score Of 98! Steps To Fine Dining Restaurants, Holts, Rom, Galleries, Theatres, Pusateris, Subways. Yorkville, Summerhill & Rosedale All At Your Fingertips.']","[u'2Nd Bedroom Has A Closet & Door But No Window  Inc: Fridge, Stove, Dishwasher, Stacked Washer/Dryer, Window Coverings, Luxury Building W/24 Hour Concierge Guest Parking, Gym, Party Room, Sauna & Bike Storage.']"
https://toronto.listing.ca/114-auburn-ave.W4340708.htm#15-1sd,"$1,095,000",02/24/2019,"114 Auburn Ave, Corso Italia-Davenport, Toronto M6H2L9","2-Storey, Detached House7 Rooms Total, 1 Kitchen1 Parking Space","$873,000","$899,000",01/20/2019,"$865,000","$879,900",12/05/2018,"$989,000","$998,000",09/11/2018,"$1,017,500","$999,000",09/27/2018,"$875,000","$899,900",01/24/2019,"[u'Fenced Yard, Library, Park, SchoolFin W/O BasementAlum Siding, Brick Front Exterior']","[u'A Real Gem In The Heart Of Via Italia! This Newly Renovated House Is A 2 Storey Detached Home With 3 Brs, 3 Bas, Finished Basement, Driveway And Oversized Garage With An Additional Parking Spot In The Rear. The Kitchen & Basement Have A Walkout To The Yard. The Front Porch Has An Enclosure Which Can Be Removed. Great Location Close To Ttc, Schools, Shopping & Restaurants.']","[u'New Stainless Steel Fridge, Stove, Dishwasher, Microwave, New Furnace, Laundry Washer & Dryer, Roof 3 Years Old, 100 Amp Service, Garage Door Opener. Pre-Inspection Report And Survey Available.']"
https://toronto.listing.ca/517-kingston-rd-2.E4332132.htm#15-22z,"$749,900",02/24/2019,"517 Kingston Rd 2, The Beaches, Toronto M4L1V5","Loft, Condo Apartment5 Rooms Total, 1 Kitchen1 Parking Space","$550,000","$550,000",01/23/2019,"$751,000","$725,000",10/21/2018,"$641,000","$549,000",06/15/2018,"$926,000","$974,900",06/07/2018,"$620,000","$649,900",05/25/2018,"[u'Clear View, Other, Public Transit, Ravine, School, Wooded/TreedNone BasementConcrete Exterior']","[u""Don't Miss This Rare Opportunity To Enjoy The Condo Loft Lifestyle At Beachview Lofts. 8 Unique Units In This Purpose Built Loft Building Overlooking Ravine.  Large Over 1000 Sq Ft 2 Bed 2 Bath Loft W-Over 20 Ft Ceilings. Hardwood Floors.Walk Out To Large 28Ft X 15Ft Custom Terrace Made From Brazilian Ipe Wood.Gas Bbq Hookup. Potential Severance Of Ravine Land At Back.Buyer Would Be Financial Recipient Of A Potential Future Sale. Parking & 2 Lockers Included.""]","[u""Stainless Steel Fridge, Dishwasher.  Gas Cooktop & Bi Oven.  All Elf's & Window Coverings.  2 Gas Fireplaces. It Feels More Like Living In Your Own Home Than A Condo.   Popular Beaches Area.""]"
